track_id,genre_track,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
45XkfuopId6hTv2BU1JwIN,kpop,225503.0,False,0.496,0.404,8.0,-11.619,1.0,0.026,0.132,0.00537,0.193,0.239,110.016,3.0
1FuXOVRrsAGZP5gmZ2IDJS,kpop,264085.0,False,0.641,0.532,4.0,-7.227,1.0,0.0243,0.256,0.0,0.229,0.47,105.991,4.0
6mX7IRK0SFU7KPLtmzzFrG,kpop,206223.0,False,0.44,0.444,8.0,-8.176,1.0,0.167,0.612,4.99e-06,0.111,0.48,86.365,4.0
1rWShQ7wgLRiDEB5wV3oas,kpop,34508.0,False,0.627,0.169,2.0,-17.017,0.0,0.146,0.122,0.858,0.181,0.511,138.944,4.0
4tfSUtHj4i4dcznmpH6HE2,kpop,193894.0,False,0.726,0.47,1.0,-10.106,1.0,0.0359,0.72,0.0,0.142,0.736,137.018,4.0
6fP0tj3MSdOnbin2IyGUj8,kpop,256013.0,False,0.652,0.683,10.0,-4.131,1.0,0.0317,0.428,1.87e-06,0.0836,0.276,119.865,4.0
5dcV3E1zatZai4zrdo9lXw,kpop,212530.0,False,0.553,0.873,1.0,-4.505,0.0,0.0829,0.12,0.0,0.394,0.788,165.894,4.0
1RBtvkiaOgIFbB2tTbBgeg,kpop,212346.0,False,0.4,0.939,0.0,-2.616,1.0,0.0487,0.0426,1.27e-06,0.131,0.264,171.833,4.0
501M3zr0MZ35CHH7pCG3fe,kpop,180140.0,False,0.691,0.916,0.0,-2.313,1.0,0.0385,0.000411,0.458,0.0598,0.774,127.932,4.0
2Ca44o540b44d2Lx4Fr7DQ,kpop,180532.0,False,0.931,0.818,2.0,-2.964,1.0,0.0445,0.0131,0.697,0.0765,0.856,134.015,4.0
0w9ztWFIt4H8PqRffi3eAY,kpop,228949.0,False,0.713,0.5,9.0,-10.692,1.0,0.0426,0.00987,0.0321,0.0826,0.628,129.945,4.0
3txrkAyNVCgmubDf5eCCF1,kpop,203076.0,True,0.385,0.642,4.0,-7.382,0.0,0.106,0.0071,0.0,0.129,0.328,76.814,4.0
3kCL6CP1znpR5RZy3i8w04,kpop,243600.0,False,0.643,0.874,5.0,-4.675,0.0,0.0543,0.0358,0.0,0.0445,0.431,129.986,4.0
1shUl5eDx6sT7WlnHQhECc,kpop,269200.0,False,0.382,0.436,6.0,-4.046,1.0,0.0366,0.633,0.0,0.117,0.133,109.841,4.0
5ufVuJX5CcTNP8AmV1gwyS,kpop,264960.0,False,0.501,0.897,4.0,-4.029,1.0,0.0538,0.00698,0.00207,0.241,0.309,118.118,4.0
3YchaGVC8QlHLiZraPMopr,kpop,242235.0,False,0.679,0.651,0.0,-5.018,1.0,0.0301,0.344,0.0,0.599,0.439,128.048,4.0
0fBWiprmkqmJSNz6PGVJ4O,kpop,209750.0,True,0.684,0.705,7.0,-5.851,1.0,0.281,0.0235,0.0,0.126,0.527,122.122,5.0
5rZlwNFl01HqLWBQGryKSm,kpop,213333.0,True,0.48,0.602,10.0,-6.335,0.0,0.368,0.487,0.0,0.0848,0.269,179.798,4.0
3dKFcLgl0omsQWaSYeffdz,kpop,213208.0,True,0.846,0.683,1.0,-6.002,1.0,0.133,0.00435,0.0,0.104,0.496,154.923,4.0
08caek2ygoWrhLOYsqoxI5,kpop,103731.0,False,0.545,0.12,2.0,-13.715,0.0,0.108,0.951,0.966,0.0932,0.114,115.692,4.0
0nAsUTAS53Y9LPe6LbuGGS,kpop,282595.0,False,0.566,0.3,2.0,-12.995,0.0,0.0429,0.991,0.927,0.122,0.153,73.985,4.0
4JZQXgGoDvAQz4xFXKbMXF,kpop,181860.0,False,0.56,0.452,5.0,-14.185,1.0,0.0415,0.806,0.799,0.157,0.537,117.988,4.0
5KMdBA33tbutlSurFEeLv8,kpop,196263.0,False,0.742,0.964,10.0,-2.753,0.0,0.11,0.163,0.0,0.231,0.916,126.001,4.0
3Fh4vFdyZMjU2JjnKapPJY,kpop,175466.0,False,0.451,0.458,6.0,-10.944,0.0,0.257,0.545,8.66e-06,0.329,0.534,83.037,3.0
69CrOS7vEHIrhC2ILyEi0s,kpop,173134.0,False,0.843,0.389,9.0,-7.669,0.0,0.036,0.0316,6.2e-06,0.0982,0.639,123.956,4.0
0bfBCFob9ZEc9ognRh6euk,kpop,99428.0,False,0.899,0.175,0.0,-17.738,1.0,0.195,0.94,0.695,0.0744,0.623,140.006,4.0
56Caa7qjvIzVxXKMsK57Kk,kpop,221466.0,False,0.737,0.925,11.0,-6.472,0.0,0.107,0.00362,6.47e-06,0.126,0.752,130.968,4.0
5IPIJSqqwKquG2NLY9gr93,kpop,220371.0,False,0.725,0.918,6.0,-6.268,1.0,0.0378,0.017,7.65e-05,0.604,0.826,139.996,4.0
06w199opg1I6v5hXzLrvhh,kpop,183904.0,False,0.308,0.00942,1.0,-47.081,1.0,0.0595,0.000265,0.0293,0.0464,0.0893,71.152,4.0
0DYvTdqBqW6erA1a7pFzVo,kpop,215560.0,False,0.807,0.501,10.0,-6.397,0.0,0.0377,0.645,1.53e-05,0.262,0.401,94.958,4.0
6DJjLuVy3RzFDNa1tyMuhi,kpop,207884.0,True,0.818,0.765,8.0,-4.26,0.0,0.183,0.276,0.0,0.624,0.777,144.944,4.0
0NlElNBmDMD791hstCIdNV,kpop,47136.0,False,0.638,0.38,9.0,-15.312,1.0,0.0742,0.177,0.875,0.156,0.964,112.031,4.0
3dwDYD5eJkH6paXkud3X5K,kpop,205950.0,False,0.677,0.938,3.0,-2.821,0.0,0.0803,0.0753,0.000105,0.228,0.674,131.983,4.0
0KK62GAcJ4K6be04pKtJ1d,kpop,170040.0,False,0.755,0.824,7.0,-7.575,0.0,0.0398,0.0467,0.704,0.0605,0.981,128.011,4.0
5crARIrvoMiMf2AdlD78WN,kpop,206500.0,False,0.633,0.915,9.0,-2.347,1.0,0.106,0.0437,0.0,0.107,0.622,128.033,4.0
36E0ysnx1508ziGHA1YIhz,kpop,174905.0,False,0.314,0.451,2.0,-7.998,1.0,0.0517,0.513,0.0,0.148,0.276,200.537,4.0
1tcNx268P1a23o5tS0bPLY,kpop,228636.0,False,0.512,0.134,3.0,-19.705,1.0,0.0311,0.976,0.984,0.257,0.701,98.995,5.0
4owGt6T59Ar5Q3xt6xDVCt,kpop,36594.0,False,0.592,0.66,4.0,-8.925,0.0,0.0316,0.131,0.974,0.221,0.898,105.084,4.0
5aQipwYVOzqPqqA4nFr65B,kpop,158200.0,False,0.589,0.337,9.0,-12.402,1.0,0.0369,0.855,0.0252,0.297,0.832,78.395,3.0
5nCL0ULKVpkeJdQJ4UYVAI,kpop,188976.0,True,0.794,0.792,7.0,-6.889,1.0,0.186,0.22,0.0,0.0998,0.546,126.994,4.0
1gaBg3ij9FD2KzjfjWTwvz,kpop,136489.0,False,0.869,0.603,11.0,-6.928,1.0,0.0977,0.00241,1.03e-05,0.274,0.67,115.02,4.0
6wm4NohfBsmtdDRgWMfbZe,kpop,163680.0,False,0.566,0.585,1.0,-1.824,0.0,0.027,0.292,0.0,0.137,0.363,89.821,3.0
1KLyyQ9B4URptPsozR44l8,kpop,262693.0,False,0.518,0.49,10.0,-7.817,0.0,0.0296,0.0777,0.0,0.109,0.306,75.488,4.0
4IqrG47Q2hxmaYTFz0Ga6g,kpop,239973.0,False,0.542,0.99,5.0,-3.534,0.0,0.0888,0.0153,0.00231,0.053,0.673,100.017,4.0
7KAyn0SW0VS1bv00hWETje,kpop,183432.0,False,0.755,0.898,1.0,-5.094,1.0,0.137,0.00765,0.000197,0.226,0.425,128.035,4.0
1bOS0JdXxmTWwlUxXX7gRG,kpop,192226.0,False,0.689,0.669,8.0,-5.029,0.0,0.0392,0.193,0.0,0.11,0.553,127.996,4.0
5Ap56eRqfXpUmjSOOSE2f4,kpop,232745.0,False,0.704,0.981,4.0,-1.754,0.0,0.0843,0.0819,0.0,0.0852,0.816,98.96,4.0
7562OP1Zx84xqrO5ECYour,kpop,125373.0,True,0.908,0.596,2.0,-5.861,1.0,0.367,0.0896,1.7e-05,0.308,0.917,145.156,4.0
0bDYceyQd1jnJO4sK47YxU,kpop,179080.0,False,0.772,0.925,9.0,-2.788,0.0,0.108,0.0549,0.0,0.201,0.795,119.963,4.0
3hzbs3oTBeTzz2hkhu7gU6,kpop,141200.0,False,0.514,0.386,7.0,-7.726,1.0,0.436,0.132,0.0,0.0403,0.248,82.075,3.0
7KTfeBxHbNOKmpKvoA4Pe7,kpop,162449.0,False,0.611,0.745,2.0,-0.487,0.0,0.0257,0.0426,0.0,0.409,0.571,108.603,4.0
6oBtzGQSirafwnRDNlloMl,kpop,185065.0,True,0.623,0.481,1.0,-7.26,1.0,0.33,0.307,0.0,0.138,0.514,123.057,5.0
7iBKCNKl5UjxfOgyxnQ6q6,kpop,161120.0,True,0.484,0.553,10.0,-7.912,0.0,0.351,0.464,0.0,0.276,0.598,103.774,3.0
7vnDcZHSk9JD4fwTms2BMV,kpop,270576.0,False,0.6,0.711,7.0,-5.98,0.0,0.041,0.369,0.00232,0.14,0.338,118.054,4.0
0PpfPhZAKuek6wSYIDm9EX,kpop,169566.0,False,0.752,0.642,3.0,-5.165,0.0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4.0
7DIT32LoGvbs1PTvAnY4xj,kpop,90413.0,False,0.706,0.929,2.0,-5.983,1.0,0.0351,0.027,0.0,0.412,0.96,132.049,4.0
2XPkmPfKP0OHq4tqrG6gNJ,kpop,123639.0,False,0.493,0.106,4.0,-26.892,1.0,0.0341,0.985,0.938,0.0907,0.0623,102.248,4.0
2UOVxRjTRP1BS69aRcMEBo,kpop,115356.0,False,0.595,0.0659,0.0,-26.51,1.0,0.0351,0.777,0.957,0.118,0.0374,79.892,4.0
1lMPW1oZOCMJhBFXXtP1lj,kpop,221231.0,False,0.64,0.835,10.0,-2.498,0.0,0.0327,0.695,0.0,0.076,0.654,98.023,4.0
6ZJkQr1OXJGJO3WJN4B4X4,kpop,273213.0,False,0.576,0.823,2.0,-4.182,1.0,0.0301,0.516,0.0256,0.14,0.605,142.99,4.0
43VpS0qLWm7w11iXUGLVgj,kpop,182426.0,False,0.697,0.878,7.0,-2.859,1.0,0.132,0.0366,4.37e-06,0.38,0.81,104.734,4.0
0myhkPQRqqh8YI0eOf8RD7,kpop,115773.0,True,0.748,0.33,8.0,-15.964,1.0,0.47,0.145,0.000808,0.315,0.497,84.976,4.0
6oc7jh4BcG9nvON5RXCfjb,kpop,213399.0,False,0.797,0.68,4.0,-4.613,0.0,0.0849,0.238,0.0,0.246,0.887,95.018,4.0
4y2jhtgyxDculSsQnIbwUg,kpop,205250.0,False,0.724,0.581,0.0,-15.869,0.0,0.0365,0.172,0.84,0.0814,0.934,107.052,4.0
6gwlTtoq5as2ry8a4dDcYI,kpop,265914.0,False,0.545,0.52,9.0,-8.285,1.0,0.0268,0.117,0.0,0.172,0.405,129.949,4.0
6J0mtwueFaEL0bmxuHEYI0,kpop,105255.0,False,0.624,0.828,11.0,-3.294,1.0,0.0412,0.179,0.0,0.266,0.323,92.132,4.0
1zUkcBJHnaISdcghHbwOdO,kpop,233880.0,False,0.475,0.904,7.0,-6.592,1.0,0.0485,0.0272,2.16e-06,0.133,0.6,84.528,4.0
2lWBtUGBDnRNQY153StvTo,kpop,222967.0,True,0.725,0.504,8.0,-6.362,1.0,0.18,0.735,0.0,0.107,0.644,155.061,4.0
4bQ5dFAlagUJwsVCXiYnNh,kpop,147306.0,False,0.373,0.799,1.0,-5.971,1.0,0.0343,0.0309,0.0,0.0841,0.647,163.428,4.0
3TqMQyinzbHKq5XKBKaNuh,kpop,71000.0,False,0.661,0.452,2.0,-6.924,0.0,0.0316,0.00531,0.0606,0.117,0.105,114.994,4.0
3FKfx97Uc4tFDj3HM9Y3Om,kpop,317116.0,False,0.254,0.478,11.0,-5.689,0.0,0.0511,0.686,0.0,0.248,0.23,71.324,4.0
6G8VUBt9pZj4VIuLyFTSF3,kpop,302921.0,False,0.517,0.901,0.0,-4.639,1.0,0.0484,0.607,0.506,0.326,0.599,136.667,4.0
12yG7czekWgh7chQgAT7GC,kpop,266013.0,False,0.602,0.979,3.0,-2.709,1.0,0.14,0.419,0.0,0.363,0.466,134.985,4.0
1MheKE0ObBWl9B4PgOlPWr,kpop,151000.0,False,0.413,0.00349,3.0,-39.053,1.0,0.0457,0.000403,0.348,0.223,0.323,96.152,3.0
3eL1bSaPTtI1wamNJ7dTw5,kpop,236970.0,False,0.618,0.601,11.0,-5.197,1.0,0.0743,0.648,0.00146,0.122,0.787,74.962,4.0
4s5d26nYq38dIvyZF0D304,kpop,285270.0,True,0.692,0.678,10.0,-7.823,0.0,0.0295,0.0186,4.12e-05,0.259,0.755,127.982,4.0
5oMQpsEUaMKhFpztLWt5Tf,kpop,181534.0,True,0.767,0.653,2.0,-5.393,1.0,0.0936,0.0539,0.000249,0.206,0.733,98.014,4.0
1ImEm94hCMgqyii1n9gG69,kpop,175440.0,False,0.499,0.203,5.0,-20.555,0.0,0.077,0.992,0.95,0.116,0.267,140.507,4.0
2ZwdchTTbQgSsbJYnf7C6i,kpop,163906.0,False,0.546,0.186,10.0,-18.76,1.0,0.115,0.777,0.0,0.191,0.485,98.108,4.0
4JNGKGk8f4oyh99q47oi1O,kpop,204596.0,False,0.668,0.701,5.0,-5.59,0.0,0.0271,0.081,0.0,0.25,0.742,96.457,4.0
48G99ow6iWiiuZv9hgmj0W,kpop,229141.0,False,0.666,0.937,1.0,-5.944,1.0,0.0735,0.029,0.0051,0.112,0.517,127.988,4.0
3eV2WT9YhfzkxbufnBF8wK,kpop,202815.0,True,0.794,0.717,7.0,-5.73,1.0,0.251,0.0511,0.0,0.195,0.372,141.881,4.0
5Dn4bnyuk72Jj5lCUQkspN,kpop,204226.0,False,0.608,0.954,10.0,-3.967,0.0,0.236,0.0549,0.0,0.0636,0.835,164.076,4.0
2gJPSXAW5j3SfGectRssl0,kpop,236426.0,False,0.451,0.6,2.0,-6.031,1.0,0.0318,0.0605,0.0,0.348,0.371,153.966,4.0
4QXjB9nYQCOe9eNZ120XO5,kpop,250840.0,False,0.571,0.575,2.0,-7.142,1.0,0.03,0.442,6.98e-06,0.244,0.58,120.405,4.0
2q9c2gqGbM109OH9fBlQG5,kpop,244800.0,False,0.217,0.333,7.0,-13.365,1.0,0.0369,0.98,0.103,0.124,0.127,76.251,5.0
3v6V1IOrGUpuTNjWP2vjpx,kpop,155640.0,False,0.563,0.954,2.0,-3.778,1.0,0.0377,0.0439,0.0,0.32,0.784,90.054,4.0
15A5VqCOXozbAQnxdY2LeB,kpop,227946.0,False,0.566,0.708,1.0,-5.558,1.0,0.0261,0.029,4.83e-06,0.112,0.332,94.033,4.0
0MsE73sXgfqOpgzCATa0Wt,kpop,179089.0,False,0.921,0.692,2.0,-4.334,1.0,0.0556,0.466,2.4e-05,0.122,0.729,132.007,4.0
6KEvcaUQJaEixPd581OraO,kpop,159253.0,False,0.756,0.84,11.0,-3.34,0.0,0.0711,0.392,0.000822,0.201,0.731,99.021,4.0
78aWIBZMTcqg4mvPpUdhss,kpop,267546.0,True,0.726,0.86,2.0,-5.019,0.0,0.281,0.565,0.0,0.196,0.811,95.01,4.0
5RRyhjo2bkLbpvueuRElYp,kpop,198560.0,False,0.595,0.702,9.0,-6.149,1.0,0.0256,0.0311,0.0,0.0624,0.821,97.906,4.0
0nNruVxRSlJV1mV0V2OWV6,kpop,207067.0,False,0.81,0.951,11.0,-2.406,0.0,0.053,0.0856,2.99e-06,0.414,0.919,132.965,4.0
3pQ50CeE4tG7y9G31KndGo,kpop,187636.0,False,0.447,0.647,10.0,-7.395,1.0,0.18,0.148,0.805,0.113,0.0679,111.098,5.0
0uak6K95JcYexDgqHmh5cc,kpop,193813.0,False,0.753,0.887,10.0,-2.975,0.0,0.0359,0.111,1.43e-05,0.0729,0.946,122.981,4.0
0ywnB1ANtBR7RTT1uBpBZO,kpop,58392.0,False,0.621,0.463,11.0,-10.075,1.0,0.0426,0.561,0.00285,0.107,0.809,110.587,4.0
4KptXAqKPckzBBJ3OOYoKQ,kpop,134675.0,False,0.623,0.418,2.0,-11.616,0.0,0.0253,0.885,0.833,0.124,0.0863,85.007,4.0
2ODHxKkPcHiDiVKeFrk2Ca,kpop,231990.0,False,0.349,0.8,8.0,-4.17,1.0,0.087,0.476,0.0,0.153,0.302,75.499,4.0
7hf9uYgrb7zlfnK7m2rVI8,kpop,204571.0,False,0.757,0.452,11.0,-8.416,1.0,0.0305,0.593,0.000403,0.27,0.69,105.006,4.0
0LaOUxXPRM2H0y6v8gWjZb,kpop,188393.0,False,0.609,0.263,1.0,-11.385,0.0,0.0363,0.683,0.0111,0.0833,0.244,92.974,4.0
7Foq0NoR7q6VSltKX7yoio,kpop,52593.0,False,0.57,0.308,1.0,-14.006,0.0,0.0422,0.423,0.966,0.139,0.693,146.039,4.0
5iAHwfnnbJOo2my77XRFPu,kpop,116053.0,False,0.668,0.236,7.0,-9.474,1.0,0.032,0.931,0.000251,0.109,0.175,110.006,3.0
1OIb1AalkGikhzCRbWgchd,kpop,222581.0,False,0.692,0.969,7.0,-3.213,0.0,0.0678,0.167,0.0,0.301,0.762,111.495,4.0
6dZvpuvcxwm4WyfZvAavgA,kpop,152504.0,False,0.833,0.874,8.0,-2.565,1.0,0.0453,0.0455,0.0137,0.0375,0.935,116.999,4.0
0m5wvLqorC2Dq5HpvGUvMd,kpop,175826.0,False,0.83,0.907,11.0,-6.555,1.0,0.145,0.0509,0.0,0.112,0.863,119.931,4.0
7HvsR6PNMbjgUb5QjwOPLF,kpop,260760.0,False,0.533,0.633,2.0,-4.97,1.0,0.0291,0.404,0.0,0.353,0.508,139.881,3.0
3m6iraeZpTZLhEdtwCmKEV,kpop,124000.0,False,0.389,0.00862,8.0,-34.079,1.0,0.0989,0.00361,0.262,0.138,0.215,75.559,4.0
3fsbxnbE56f1aDP4CwbQaB,kpop,110750.0,True,0.796,0.54,8.0,-11.97,1.0,0.111,0.0145,0.00252,0.158,0.465,130.054,4.0
78dfRdNN5SPMwmImOmzTF3,kpop,134883.0,False,0.617,0.579,3.0,-11.991,0.0,0.0342,0.00323,0.548,0.319,0.237,93.007,4.0
64FeO2PJ7Zeq0oBTKUi25Y,kpop,41737.0,False,0.585,0.787,4.0,-10.522,0.0,0.0287,3.78e-05,0.0,0.295,0.767,138.035,4.0
1UXBxulT5ezQKMk99DZ602,kpop,242243.0,True,0.668,0.767,6.0,-4.402,0.0,0.267,0.261,0.0,0.365,0.535,178.003,4.0
1ro3GxuGpIEJt8UUM88vUw,kpop,197000.0,False,0.521,0.974,4.0,-1.715,0.0,0.0988,0.00112,0.000537,0.159,0.509,105.999,4.0
31XceDDb3k7WZs2cHtRaEy,kpop,426040.0,False,0.663,0.945,11.0,-2.795,0.0,0.0672,0.0222,1.08e-05,0.0781,0.705,127.951,4.0
5VXSt0cvi5wtJTox0wKI4x,kpop,147240.0,False,0.852,0.749,2.0,-6.218,1.0,0.0488,0.0177,0.000133,0.0695,0.386,103.06,4.0
1dRZX4cj6zGKKylcAydIG1,kpop,148521.0,False,0.827,0.466,1.0,-5.006,1.0,0.156,0.00709,0.0,0.0511,0.513,137.952,4.0
1EGnSeCByNJ3w4R3lEI7ML,kpop,118800.0,True,0.68,0.607,2.0,-5.523,1.0,0.222,0.264,1.39e-05,0.354,0.506,141.992,4.0
6wE1QPjJ62cPF3N9BPJDHl,kpop,183990.0,True,0.767,0.532,1.0,-9.757,0.0,0.247,0.0149,0.0,0.842,0.388,109.957,4.0
41a70FyJAwtb8yui5Ljnpi,kpop,165400.0,True,0.54,0.747,0.0,-8.597,1.0,0.399,0.0826,1.48e-05,0.231,0.209,177.354,4.0
4Dcm4KMuDz0l01weeSpD4J,kpop,642573.0,False,0.292,0.246,2.0,-14.96,1.0,0.0385,0.922,0.525,0.107,0.0859,109.766,4.0
5YealYTkpBerdfH6N7FLSQ,kpop,50000.0,False,0.613,0.705,7.0,-7.858,1.0,0.451,0.152,0.0,0.0991,0.575,86.206,3.0
2pRn64Z10OCO7xJ5wG7bn9,kpop,213028.0,False,0.62,0.934,5.0,-5.511,1.0,0.329,0.451,0.0,0.415,0.641,164.99,4.0
5VlY7WhzZ2f3yRoAIVzH65,kpop,260000.0,False,0.461,0.00586,3.0,-35.223,0.0,0.133,0.000929,0.0233,0.0538,0.301,104.491,4.0
5rlEZY2VBJEA93LDzsghJJ,kpop,35561.0,False,0.629,0.093,8.0,-15.757,1.0,0.044,0.988,0.984,0.0705,0.941,108.008,4.0
0HSc16Ln9fRH2SxC96sWx5,kpop,184772.0,False,0.487,0.547,6.0,-7.519,1.0,0.0303,0.395,0.00261,0.127,0.488,169.926,4.0
1YRzgVYXnobOo68q4F6DEE,kpop,201869.0,True,0.686,0.612,11.0,-6.418,0.0,0.228,0.187,0.0,0.314,0.601,92.059,4.0
7sjFIZ1g5QLJLGja3k592K,kpop,150857.0,True,0.8,0.564,8.0,-5.817,1.0,0.4,0.0287,1.65e-06,0.112,0.318,139.989,4.0
77jdFbKeyVqhNn8BmgRzdV,kpop,259626.0,False,0.453,0.164,0.0,-15.722,1.0,0.0446,0.99,0.884,0.087,0.228,129.941,4.0
4h02qgcx3aDRUcSTNEuUMK,kpop,415189.0,False,0.576,0.92,4.0,-5.152,1.0,0.0632,9.65e-05,0.048,0.121,0.0719,144.005,4.0
1L8ObNUDCh7k6GwDIbfx9Q,kpop,215466.0,True,0.854,0.674,1.0,-6.23,1.0,0.184,0.0517,8.53e-05,0.509,0.848,99.022,4.0
6rb3wFQ66EWR7DcPG0oEE1,kpop,245240.0,True,0.568,0.76,1.0,-6.455,0.0,0.275,0.0431,1.53e-05,0.18,0.481,100.042,4.0
3do6YOHahiNjLqBTYigHtT,kpop,113598.0,True,0.88,0.716,6.0,-1.868,0.0,0.176,0.0494,0.00551,0.0975,0.756,120.045,4.0
0UnUk3JvLyDsNL40v2crfn,kpop,190476.0,False,0.817,0.585,6.0,-6.782,0.0,0.1,0.103,0.0,0.184,0.422,125.952,4.0
2T1GbU75iGVtOhNUbZuNqk,kpop,241786.0,True,0.71,0.827,6.0,-4.338,0.0,0.329,0.0954,0.00102,0.286,0.555,143.104,4.0
049OKDHOubi5XxbO2HAdm9,kpop,176093.0,False,0.568,0.695,5.0,-3.74,1.0,0.128,0.218,0.0,0.341,0.524,128.038,4.0
0b1kbsopU6sw5NtmCh5UIo,kpop,374533.0,False,0.42,0.683,10.0,-7.168,0.0,0.059,0.136,0.00624,0.109,0.598,142.628,4.0
4awLKOseBpKD0fQD3f4e4x,kpop,165753.0,True,0.496,0.583,1.0,-5.397,1.0,0.163,0.016,0.0,0.231,0.272,125.991,4.0
6kvL2pAiOPFjWOM9muMsYw,kpop,190280.0,False,0.446,0.382,11.0,-4.833,1.0,0.0268,0.799,3.21e-05,0.0777,0.56,79.914,4.0
1M7l5Whf9jwZR2TrpcG5MP,kpop,186229.0,False,0.801,0.647,10.0,-6.238,0.0,0.0717,0.864,0.000378,0.126,0.279,109.991,4.0
6bKs3qy6SVYwemdKKAzm9v,kpop,216350.0,False,0.501,0.939,10.0,-3.24,0.0,0.15,0.000735,0.0119,0.0435,0.384,104.848,4.0
7jF47HmTGgGumioQB1oRMb,kpop,203480.0,False,0.492,0.751,0.0,-4.796,0.0,0.0559,0.076,0.0,0.181,0.624,183.839,4.0
3NNmp9feHl1maTM79HsDfi,kpop,240270.0,False,0.499,0.972,8.0,-3.084,0.0,0.131,0.0218,0.0,0.079,0.723,177.184,4.0
57BGVV6wcyhbn3hsjlqEZB,kpop,135746.0,True,0.772,0.879,2.0,-4.22,1.0,0.323,0.0307,1.88e-06,0.25,0.304,61.311,5.0
71vQG2UoJvU35tIH2gEfem,kpop,188602.0,True,0.852,0.452,8.0,-10.655,1.0,0.302,0.0642,0.0,0.104,0.499,154.071,4.0
2cgOdhrHYAx9ggmeMcyVqp,kpop,209883.0,False,0.348,0.685,9.0,-6.725,1.0,0.0411,0.155,0.000985,0.348,0.192,143.659,4.0
0TFb5DnrudCldnsPJI9e0s,kpop,90019.0,False,0.83,0.732,11.0,-7.359,0.0,0.0598,8.99e-05,0.901,0.32,0.155,128.009,4.0
3XSVvAahOSahEU2Ngxd4OF,kpop,200594.0,False,0.742,0.953,5.0,-2.085,1.0,0.0516,0.0295,0.186,0.325,0.904,129.957,4.0
4M5Wd3F7KrFL8Nr8ydtAVQ,kpop,206544.0,False,0.734,0.743,7.0,-4.047,1.0,0.0858,0.0164,0.0,0.488,0.48,109.04,4.0
666W9eetwzXoL8PtOXCZZy,kpop,198813.0,False,0.665,0.805,8.0,-3.33,0.0,0.0333,0.025,0.0,0.0491,0.938,136.059,4.0
5vIDe9AHRjGEvOPf2pAC7x,kpop,41726.0,False,0.601,0.867,3.0,-10.301,1.0,0.0317,4.83e-05,0.915,0.376,0.763,138.004,4.0
6d0Fz1NrhS7eMLjPdYtJR9,kpop,218250.0,False,0.256,0.451,4.0,-12.528,1.0,0.0401,0.891,0.856,0.194,0.62,164.012,3.0
1H7KnK26kc1YyellpbINEn,kpop,201600.0,True,0.49,0.618,1.0,-5.655,1.0,0.104,0.0221,3.77e-06,0.259,0.286,99.7,4.0
1RYa10zEP68CoaiLQEruUH,kpop,212800.0,False,0.75,0.606,5.0,-5.875,0.0,0.0369,0.183,0.0,0.189,0.724,94.004,4.0
2wd7cpbGH2Nj1X5MNyAF9F,kpop,192518.0,False,0.674,0.957,1.0,-2.914,1.0,0.0618,0.00181,0.0,0.841,0.902,138.087,4.0
3YxBbOGu5Xd7l38klMKnHV,kpop,123350.0,True,0.375,0.742,4.0,-5.107,0.0,0.308,0.151,0.0,0.222,0.542,180.368,3.0
1P7zwuGNeGWehpKVavukRe,kpop,188455.0,False,0.933,0.615,0.0,-4.287,1.0,0.129,0.489,0.0,0.116,0.513,120.026,4.0
2vFJz4w4eMmE05D5TPHAnh,kpop,238421.0,False,0.349,0.79,0.0,-4.084,0.0,0.0625,0.472,0.0,0.107,0.322,114.989,4.0
7gRodwSJSY1Snddfyx6kKJ,kpop,232464.0,False,0.781,0.818,1.0,-7.65,1.0,0.0814,0.0967,0.000164,0.121,0.568,132.043,4.0
5G7fyEZMDpiwRrXL8m56DR,kpop,106666.0,True,0.526,0.606,11.0,-8.113,0.0,0.262,0.209,3.31e-05,0.421,0.538,109.212,5.0
0sDQs3ERlBfVDszfrbU6Ez,kpop,242070.0,False,0.692,0.133,5.0,-16.836,1.0,0.0532,0.993,0.941,0.104,0.137,128.005,4.0
6JzyJgeHSRS4aYiK5gt02M,kpop,192000.0,True,0.658,0.769,11.0,-5.16,0.0,0.279,0.245,2.15e-06,0.313,0.611,140.042,4.0
2spReRiGw9gN7r6S1GSUQ1,kpop,162063.0,False,0.705,0.701,5.0,-3.563,1.0,0.0267,0.402,1.22e-06,0.301,0.595,102.013,4.0
6ZQIgA139JN99P6MEQVLPk,kpop,215466.0,False,0.844,0.677,1.0,-6.216,1.0,0.158,0.0406,8.32e-05,0.407,0.841,98.995,4.0
07kgLWQJVBYXnN6XdZ384t,kpop,42039.0,False,0.636,0.663,7.0,-11.26,1.0,0.042,0.0588,0.24,0.163,0.881,137.074,4.0
4UCVPJDWMtkIbzXgxn2m7y,kpop,48576.0,False,0.474,0.361,6.0,-11.29,0.0,0.0314,0.833,0.99,0.17,0.382,78.955,4.0
5r96SicnAq4VVZ4jc1TOWb,kpop,142782.0,True,0.669,0.5,6.0,-8.699,1.0,0.108,0.187,4.31e-06,0.0908,0.469,69.957,4.0
5oCmLyBLcoWQrhLc6Cylzl,kpop,183560.0,False,0.712,0.82,2.0,-2.64,1.0,0.0469,0.0539,0.00261,0.259,0.823,106.01,4.0
